id,id_cliente,producto,cantidad,precio,fecha,region,canal,descuento_pct,costo_unitario
4702,1511,B,6,211.72,2023-05-21,Norte,Tienda,6.5,84.53
4703,1577,B,6,118.73,2024-01-30,Oeste,Online,6.0,59.14
4704,9440,E,8,275.41,2023-10-25,Centro,Online,5.6,182.28
4705,5050,C,16,326.81,2023-04-13,Norte,Online,4.0,106.29
4706,6132,D,3,311.89,2023-05-30,Centro,Distribuidor,9.6,128.94
4707,4983,A,1,365.84,2024-01-29,Este,Tienda,3.0,181.14
4708,9310,B,14,319.77,2023-07-22,Sur,Tienda,13.0,201.57
4709,1108,D,14,172.38,2023-02-14,Este,Distribuidor,4.3,111.43
4710,3642,A,20,178.23,2023-04-25,Oeste,Mayorista,11.8,70.56
4711,270,E,12,475.28,2023-12-16,Este,Mayorista,13.3,250.24
4712,10288,B,20,217.81,2023-06-08,Sur,Mayorista,9.8,140.9
4713,516,B,19,45.32,2023-08-19,Centro,Tienda,14.4,27.83
4714,2668,D,19,372.74,2023-06-09,Sur,Tienda,5.9,260.65
4715,536,D,7,139.55,2023-05-26,Sur,Tienda,3.9,82.58
4716,7659,D,19,383.05,2023-11-30,Centro,Distribuidor,13.9,184.9
4717,1540,D,10,441.67,2023-07-17,Norte,Distribuidor,7.3,249.09
4718,289,B,2,377.53,2023-12-13,Centro,Tienda,0.3,158.51
4719,1133,A,17,483.27,2023-01-19,Norte,Online,10.9,215.51
4720,3546,D,7,110.77,2023-06-23,Centro,Mayorista,6.7,41.14
4721,2020,B,5,323.22,2023-07-16,Este,Mayorista,6.4,187.21
4722,9393,C,2,424.74,2023-12-29,Oeste,Mayorista,6.7,262.24
4723,4928,E,16,171.82,2024-01-31,Sur,Mayorista,11.3,54.81
4724,8933,B,7,390.85,2023-11-17,Oeste,Distribuidor,7.8,220.61
4725,2540,B,14,86.82,2023-07-05,Este,Distribuidor,8.7,41.56
4726,10151,E,19,260.04,2023-08-16,Sur,Mayorista,6.2,167.09
4727,3098,C,15,404.61,2023-07-31,Centro,Distribuidor,3.7,258.8
4728,8235,C,1,142.27,2023-06-11,Sur,Distribuidor,2.7,63.87
4729,3544,B,2,286.29,2023-06-06,Norte,Online,10.5,192.47
4730,742,D,6,239.48,2023-08-25,Norte,Mayorista,13.9,109.12
4731,3969,D,1,325.97,2023-05-19,Centro,Tienda,0.8,216.13
4732,8389,D,0,264.45,2023-04-12,Sur,Online,13.5,171.27
4733,857,D,9,144.31,2023-11-07,Este,Tienda,14.9,98.27
4734,2525,B,11,117.36,2023-10-04,Centro,Online,11.4,44.32
4735,5342,C,14,248.75,2023-05-31,Este,Online,5.3,138.87
4736,4395,D,15,89.89,2023-04-04,Norte,Mayorista,14.0,47.46
4737,4588,A,6,485.84,2023-04-26,Centro,Mayorista,1.5,199.82
4738,8803,A,14,238.97,2023-05-04,Centro,Mayorista,14.0,94.97
4739,8553,B,8,498.45,2023-04-11,Oeste,Distribuidor,5.3,318.48
4740,10473,B,19,363.84,2023-03-29,Norte,Distribuidor,6.5,238.61
4741,2958,B,13,473.24,2023-06-10,Oeste,Mayorista,6.7,243.27
4742,3454,E,10,152.82,2023-06-30,Norte,Tienda,7.6,72.07
4743,634,B,14,159.73,2023-08-01,Este,Online,7.6,91.48
4744,4202,C,2,200.58,2023-10-26,Oeste,Mayorista,4.5,106.28
4745,342,D,0,179.78,2023-07-06,Oeste,Distribuidor,13.8,119.54
4746,7199,B,20,126.4,2023-03-27,Oeste,Mayorista,5.3,71.78
4747,9251,B,19,299.3,2023-04-18,Norte,Online,9.2,164.41
4748,4033,B,11,64.76,2023-05-06,Norte,Tienda,5.1,21.6
4749,6724,B,4,318.42,2023-06-01,Sur,Tienda,8.6,143.56
4750,7458,E,19,149.59,2023-12-31,Centro,Tienda,6.3,62.3
4751,8326,B,12,155.47,2023-05-18,Sur,Tienda,4.4,59.05
4752,7127,A,8,11.99,2023-02-05,Este,Distribuidor,2.7,7.79
4753,9393,C,10,402.59,2023-02-22,Sur,Tienda,10.1,217.84
4754,10023,C,10,102.36,2023-04-19,Este,Tienda,9.7,54.99
4755,6752,A,16,229.68,2023-05-21,Norte,Tienda,4.5,110.86
4756,6033,E,7,406.88,2023-06-18,Norte,Mayorista,9.6,165.97
4757,7010,E,14,13.21,2023-01-14,Centro,Online,1.4,5.32
4758,5858,D,0,102.94,2024-01-05,Sur,Online,8.8,54.38
4759,5945,A,4,171.13,2023-06-10,Oeste,Online,13.7,67.3
4760,4238,D,18,281.2,2023-11-19,Este,Mayorista,14.2,125.54
4761,6801,B,3,255.58,2023-10-11,Centro,Online,14.2,130.51
4762,9108,E,12,235.41,2023-12-28,Centro,Tienda,13.6,140.08
4763,5137,E,12,387.76,2023-03-07,Norte,Online,8.0,215.28
4764,3184,D,16,174.7,2023-07-13,Oeste,Mayorista,5.7,82.64
4765,3551,E,11,325.83,2024-01-07,Este,Tienda,7.0,207.9
4766,7614,E,12,309.02,2023-06-14,Norte,Tienda,7.0,180.65
4767,1965,A,4,190.33,2024-02-03,Sur,Mayorista,0.5,95.75
4768,6460,D,0,265.33,2023-08-31,Centro,Mayorista,4.7,159.33
4769,4286,C,7,47.41,2023-12-04,Centro,Online,13.2,26.67
4770,99,E,12,15.76,2023-10-14,Sur,Tienda,9.0,8.56
4771,2491,C,9,477.9,2023-01-16,Oeste,Distribuidor,2.7,244.98
4772,4434,E,18,135.21,2023-02-24,Este,Mayorista,1.5,86.54
4773,7895,A,9,138.45,2023-03-14,Norte,Distribuidor,12.1,90.27
4774,293,C,7,210.37,2023-09-22,Sur,Online,3.3,135.76
4775,8394,A,8,214.78,2023-07-07,Sur,Tienda,3.1,127.62
4776,7864,D,3,320.48,2023-02-28,Este,Mayorista,7.7,191.65
4777,129,B,2,394.15,2023-10-15,Este,Mayorista,12.0,200.41
4778,5916,D,2,279.56,2023-03-23,Este,Mayorista,11.7,108.39
4779,9030,B,19,257.35,2024-01-08,Sur,Tienda,9.8,165.0
4780,4113,A,17,146.26,2024-01-06,Centro,Mayorista,12.5,50.47
4781,2324,E,20,110.67,2023-12-14,Oeste,Distribuidor,3.3,59.47
4782,9821,E,0,195.84,2023-08-02,Norte,Distribuidor,7.9,81.49
4783,9536,B,6,472.23,2023-03-25,Oeste,Online,1.5,292.05
4784,5446,D,3,476.17,2023-08-13,Oeste,Online,10.1,307.17
4785,1970,E,7,464.03,2023-01-10,Centro,Mayorista,12.8,149.61
4786,5340,A,8,132.58,2023-03-03,Sur,Online,7.2,44.38
4787,4797,C,4,78.86,2023-09-21,Centro,Distribuidor,0.8,33.86
4788,7584,C,5,395.02,2023-05-17,Este,Online,0.8,210.62
4789,2031,E,3,151.1,2023-07-10,Este,Tienda,9.8,86.79
4790,771,E,19,451.66,2023-06-22,Norte,Distribuidor,7.5,138.26
4791,2269,B,18,386.08,2023-06-20,Este,Tienda,0.3,253.92
4792,3664,A,4,226.13,2023-09-28,Centro,Online,2.7,108.28
4793,6381,C,20,468.65,2023-11-24,Este,Tienda,6.5,303.5
4794,4312,E,12,420.33,2023-01-21,Sur,Online,4.4,208.26
4795,2958,D,20,208.49,2024-01-05,Sur,Distribuidor,0.6,104.49
4796,8754,E,7,381.45,2023-03-01,Este,Mayorista,9.3,247.59
4797,8094,E,20,11.4,2023-03-15,Este,Tienda,4.4,4.76
4798,1542,C,12,41.06,2023-10-17,Oeste,Mayorista,9.4,22.04
4799,4598,D,18,328.58,2023-12-10,Norte,Distribuidor,10.8,174.25
4800,5282,A,19,133.49,2023-01-29,Norte,Tienda,7.3,59.69
4801,1510,C,6,168.52,2023-09-28,Este,Online,8.7,96.55
4802,9150,E,9,37.61,2023-10-26,Oeste,Online,12.4,11.67
4803,50,A,14,292.94,2023-08-19,Norte,Online,9.0,108.64
4804,8438,B,3,23.76,2023-05-05,Sur,Distribuidor,7.8,12.91
4805,1430,C,3,446.0,2023-09-19,Centro,Online,6.9,282.66
4806,3344,D,11,406.22,2023-12-24,Oeste,Tienda,9.4,169.77
4807,5562,E,13,467.67,2023-04-04,Norte,Tienda,6.2,150.06
4808,8877,B,0,152.85,2023-10-06,Oeste,Mayorista,3.1,68.04
4809,9346,B,4,192.36,2023-12-14,Este,Mayorista,5.8,115.48
4810,10039,E,7,181.43,2023-04-15,Oeste,Distribuidor,8.9,107.92
4811,5455,C,1,239.44,2023-08-18,Centro,Online,13.7,108.76
4812,85,E,17,400.38,2023-07-11,Este,Online,8.8,231.58
4813,8375,C,4,15.04,2023-07-21,Norte,Mayorista,1.1,5.28
4814,5566,C,0,475.36,2023-12-08,Centro,Mayorista,12.6,210.96
4815,1861,C,11,61.67,2023-10-26,Oeste,Distribuidor,14.5,38.24
4816,8504,A,8,241.69,2023-09-29,Este,Distribuidor,6.9,138.51
4817,8700,B,6,259.63,2024-01-06,Norte,Distribuidor,2.5,138.69
4818,6890,B,15,180.11,2024-01-25,Este,Mayorista,3.9,67.7
4819,877,C,9,223.74,2023-04-03,Norte,Mayorista,9.0,140.12
4820,735,E,14,489.25,2023-05-13,Oeste,Distribuidor,4.2,273.93
4821,5664,E,15,415.05,2023-12-12,Este,Mayorista,2.9,196.89
4822,6329,B,11,496.66,2023-10-12,Oeste,Tienda,6.4,285.84
4823,4233,C,5,452.19,2023-11-03,Centro,Distribuidor,8.6,211.0
4824,3876,C,16,169.04,2023-07-16,Norte,Tienda,11.4,64.15
4825,4260,B,2,159.92,2023-01-03,Sur,Tienda,3.5,61.05
4826,7819,C,19,71.43,2023-08-01,Sur,Mayorista,12.2,45.89
4827,8158,B,20,465.7,2023-02-28,Este,Distribuidor,14.9,294.53
4828,1030,C,13,28.42,2023-07-19,Oeste,Distribuidor,3.5,17.98
4829,574,D,14,459.61,2024-01-30,Norte,Distribuidor,10.5,191.73
4830,1016,B,4,347.73,2023-11-30,Este,Mayorista,14.5,191.32
4831,9109,C,12,141.19,2023-10-16,Oeste,Mayorista,7.2,56.84
4832,1875,D,15,281.17,2023-09-24,Norte,Online,0.3,168.65
4833,70,A,12,120.55,2023-05-15,Centro,Mayorista,10.9,78.61
4834,2739,A,12,99.04,2023-03-04,Oeste,Distribuidor,7.3,40.0
4835,7656,B,7,108.21,2023-05-18,Norte,Tienda,7.2,69.24
4836,2399,E,4,408.29,2024-01-05,Sur,Mayorista,11.0,215.65
4837,3974,D,16,81.58,2023-10-09,Oeste,Tienda,7.1,40.75
4838,938,E,8,96.07,2023-04-10,Centro,Tienda,2.1,60.69
4839,1250,E,10,340.12,2023-09-22,Centro,Online,14.0,173.5
4840,7426,C,14,367.93,2023-04-03,Sur,Online,13.0,161.62
4841,5855,A,11,452.47,2024-01-11,Este,Tienda,8.5,225.43
4842,5407,A,8,391.33,2023-01-02,Oeste,Distribuidor,5.3,172.87
4843,8698,D,8,382.5,2023-03-17,Este,Tienda,4.4,204.04
4844,1175,E,12,38.9,2023-10-13,Norte,Online,11.6,13.49
4845,5381,B,8,294.57,2023-07-04,Norte,Mayorista,9.4,123.76
4846,2204,A,4,215.11,2023-05-20,Oeste,Tienda,10.8,129.83
4847,8815,E,1,284.53,2023-01-23,Este,Mayorista,11.2,152.21
4848,3294,A,7,152.09,2023-07-12,Oeste,Distribuidor,6.1,62.48
4849,2475,D,7,377.46,2024-01-04,Centro,Online,3.3,193.61
4850,2694,A,11,23.14,2023-04-04,Este,Tienda,2.3,12.11
4851,10209,B,17,134.78,2023-01-16,Este,Online,7.1,93.51
4852,10158,E,0,158.42,2023-09-27,Oeste,Distribuidor,7.6,85.84
4853,6358,D,16,142.23,2024-02-05,Este,Distribuidor,6.5,75.01
4854,3265,E,7,185.09,2023-07-06,Oeste,Tienda,13.1,64.57
4855,2548,A,15,498.07,2023-03-02,Norte,Online,9.7,194.3
4856,5557,B,15,225.29,2023-11-02,Sur,Online,5.6,128.9
4857,1216,B,19,416.3,2023-03-22,Oeste,Tienda,13.9,196.31
4858,7728,A,20,420.27,2023-04-26,Norte,Tienda,4.9,160.0
4859,8098,A,16,63.32,2023-10-31,Centro,Online,0.3,26.95
4860,4060,D,14,330.3,2023-06-21,Sur,Tienda,2.3,135.52
4861,7322,B,8,369.17,2023-04-24,Norte,Mayorista,11.2,131.72
4862,6629,C,8,219.88,2023-06-23,Norte,Distribuidor,10.1,82.4
4863,1237,E,15,241.17,2024-01-07,Sur,Tienda,0.7,160.08
4864,5826,D,10,89.82,2023-07-08,Centro,Online,5.7,37.14
4865,2204,D,19,279.87,2023-07-26,Centro,Tienda,0.1,132.44
4866,3752,B,15,9.06,2023-02-19,Centro,Online,11.4,5.22
4867,4047,B,10,362.95,2023-10-05,Sur,Tienda,13.8,124.58
4868,8907,D,17,473.41,2024-01-24,Este,Online,9.3,193.64
4869,3819,D,8,91.32,2023-05-30,Centro,Online,14.7,39.35
4870,9400,E,0,156.53,2023-09-11,Este,Distribuidor,10.9,95.21
4871,7125,D,16,329.63,2023-10-21,Oeste,Tienda,8.4,216.71
4872,10002,C,6,296.81,2023-05-18,Sur,Distribuidor,13.6,195.34
4873,9863,D,14,109.48,2023-01-19,Oeste,Distribuidor,14.3,67.37
4874,3963,D,19,331.93,2023-08-09,Centro,Mayorista,1.6,227.14
4875,605,E,11,128.41,2023-03-05,Este,Distribuidor,2.9,54.55
4876,3086,D,19,20.25,2023-02-28,Oeste,Tienda,13.3,6.29
4877,442,E,2,127.27,2023-04-15,Centro,Distribuidor,0.6,72.26
4878,293,E,3,14.35,2024-01-22,Centro,Online,2.5,5.12
4879,3978,A,17,76.85,2023-01-06,Oeste,Mayorista,5.3,32.3
4880,4483,A,16,162.66,2023-11-02,Oeste,Online,13.0,85.5
4881,1671,B,9,381.61,2023-12-06,Sur,Online,6.6,175.5
4882,3887,A,13,125.8,2023-07-08,Sur,Mayorista,3.8,46.11
4883,4827,C,0,308.96,2023-05-30,Norte,Online,2.4,148.26
4884,5843,E,14,124.77,2023-06-23,Sur,Mayorista,11.0,54.25
4885,5982,E,4,304.03,2023-11-17,Norte,Mayorista,10.4,206.34
4886,1695,D,9,391.2,2023-05-04,Oeste,Mayorista,2.9,206.89
4887,3213,B,10,204.05,2023-12-09,Norte,Online,4.8,83.48
4888,1437,C,0,75.2,2023-11-19,Este,Online,8.6,25.58
4889,3376,B,4,438.24,2023-07-09,Este,Distribuidor,11.4,270.05
4890,511,A,3,498.63,2023-02-27,Este,Mayorista,4.6,260.91
4891,3899,B,8,216.86,2023-08-25,Este,Online,10.1,151.15
4892,3547,E,18,77.37,2023-07-29,Norte,Tienda,7.6,45.88
4893,6458,A,19,102.73,2023-03-14,Este,Distribuidor,0.1,60.84
4894,1596,A,8,322.03,2023-03-08,Norte,Mayorista,0.8,171.62
4895,4624,A,4,398.48,2023-05-16,Norte,Distribuidor,1.5,232.49
4896,9864,C,10,50.16,2023-01-28,Sur,Online,11.6,30.88
4897,1000,A,5,210.34,2023-06-08,Centro,Distribuidor,2.9,119.29
4898,331,D,5,340.42,2023-09-20,Sur,Distribuidor,13.1,106.18
4899,3116,C,18,481.59,2023-04-09,Centro,Tienda,0.1,325.85
4900,6958,C,2,48.04,2023-01-21,Oeste,Mayorista,6.7,21.23
4901,6482,D,19,51.69,2023-02-06,Norte,Tienda,7.2,23.69
4902,10355,D,8,388.66,2023-04-26,Este,Tienda,9.4,183.34
4903,8602,A,12,133.88,2023-05-22,Centro,Mayorista,14.3,54.71
4904,533,A,16,412.34,2023-02-05,Centro,Mayorista,6.0,175.97
4905,3349,D,0,464.1,2023-09-07,Sur,Distribuidor,12.0,156.09
4906,7072,E,8,417.79,2023-04-28,Sur,Tienda,9.7,278.11
4907,6625,D,8,264.46,2023-04-27,Centro,Online,4.4,174.11
4908,6907,A,6,329.52,2023-02-06,Centro,Mayorista,4.7,210.24
4909,31,B,11,348.69,2023-10-15,Este,Online,1.7,212.88
4910,9258,A,7,188.77,2023-04-27,Norte,Online,5.6,115.06
4911,5090,B,20,227.99,2023-10-22,Norte,Tienda,11.3,102.61
4912,7304,C,5,96.41,2023-03-28,Este,Mayorista,2.7,63.66
4913,3925,A,2,334.89,2023-04-17,Sur,Distribuidor,13.4,128.6
4914,2284,D,14,64.73,2024-01-06,Centro,Distribuidor,13.0,42.14
4915,838,E,19,434.02,2023-12-10,Centro,Mayorista,5.5,273.95
4916,2290,D,18,19.76,2024-01-29,Centro,Mayorista,10.1,12.59
4917,5124,B,15,155.4,2023-01-02,Este,Tienda,6.2,61.09
4918,10314,E,0,416.33,2023-02-08,Centro,Online,2.7,212.06
4919,5839,B,14,288.3,2023-08-10,Oeste,Distribuidor,10.0,187.9
4920,7866,E,18,390.01,2023-08-26,Oeste,Tienda,5.1,131.17
4921,2216,D,18,324.24,2023-03-12,Centro,Online,3.8,205.25
4922,7026,C,17,103.69,2023-12-26,Centro,Online,2.2,33.55
4923,9116,D,11,168.95,2023-06-15,Oeste,Distribuidor,8.2,58.49
4924,8728,B,19,74.26,2023-08-05,Centro,Mayorista,1.2,32.55
4925,1656,D,10,295.79,2023-12-06,Centro,Tienda,6.1,160.87
4926,7654,A,6,448.58,2023-05-09,Norte,Mayorista,1.8,178.79
4927,4984,B,3,441.88,2023-08-29,Norte,Online,6.4,271.63
4928,8423,B,18,487.23,2023-01-29,Norte,Mayorista,8.2,155.99
4929,3967,C,14,433.44,2023-05-26,Norte,Tienda,4.3,201.69
4930,9697,A,10,333.06,2023-09-01,Norte,Mayorista,1.1,149.63
4931,8229,D,8,31.97,2023-06-29,Oeste,Online,1.2,16.65
4932,2430,C,17,254.3,2023-04-15,Este,Distribuidor,9.3,165.94
4933,774,C,12,100.94,2023-02-26,Norte,Distribuidor,12.7,54.59
4934,6920,E,15,6.85,2023-12-27,Este,Tienda,3.4,3.9
4935,497,C,19,190.13,2024-01-13,Sur,Online,14.0,110.28
4936,8308,A,16,338.44,2023-05-15,Sur,Distribuidor,12.1,120.63
4937,9606,B,17,210.62,2024-01-12,Este,Mayorista,14.8,142.39
4938,4410,C,5,191.51,2023-11-12,Oeste,Distribuidor,8.5,76.61
4939,5336,A,8,266.87,2023-04-18,Este,Online,6.1,87.82
4940,2796,D,0,33.12,2023-10-09,Este,Mayorista,3.6,11.42
4941,462,C,2,423.26,2023-04-27,Centro,Tienda,2.3,269.16
4942,4269,A,17,21.59,2023-07-27,Sur,Distribuidor,5.9,7.09
4943,8258,A,19,210.75,2023-06-06,Este,Tienda,3.6,115.83
4944,1948,D,7,439.37,2023-02-23,Centro,Online,4.3,247.86
4945,588,B,12,257.95,2023-09-02,Norte,Tienda,2.3,121.78
4946,10256,E,14,245.93,2023-05-18,Norte,Mayorista,11.6,161.52
4947,2944,B,17,133.15,2023-02-14,Este,Mayorista,10.2,68.31
4948,968,A,0,137.57,2023-10-07,Norte,Distribuidor,9.2,92.9
4949,8352,D,0,9.59,2023-06-29,Centro,Mayorista,3.4,3.85
4950,7685,D,11,286.7,2023-07-17,Este,Tienda,12.9,155.89
4951,838,B,3,52.39,2023-03-07,Norte,Tienda,7.3,15.98
4952,3689,D,9,484.04,2023-03-10,Oeste,Tienda,11.9,268.99
4953,4928,E,7,204.14,2024-01-27,Este,Mayorista,1.3,85.23
4954,8259,B,19,220.94,2023-06-11,Norte,Online,8.0,151.06
4955,6014,D,8,6.96,2023-09-26,Centro,Distribuidor,6.6,2.69
4956,3332,D,16,344.22,2023-12-18,Oeste,Distribuidor,12.1,203.09
4957,6805,A,20,36.48,2023-04-04,Oeste,Distribuidor,11.6,16.04
4958,9360,A,2,43.24,2023-08-20,Sur,Mayorista,11.9,16.68
4959,1744,D,13,376.72,2024-01-21,Norte,Tienda,0.4,215.38
4960,7677,C,13,169.51,2023-09-29,Oeste,Mayorista,8.8,108.57
4961,4489,E,6,203.34,2023-11-27,Este,Online,11.2,69.64
4962,7423,C,8,214.83,2023-10-13,Norte,Distribuidor,1.3,129.49
4963,1007,D,10,207.11,2024-01-01,Norte,Tienda,13.7,85.16
4964,2509,D,11,470.76,2023-07-14,Centro,Tienda,5.4,154.14
4965,10323,B,14,291.49,2023-06-12,Centro,Mayorista,14.2,139.16
4966,7913,B,3,363.66,2023-08-10,Centro,Mayorista,3.4,150.25
4967,59,A,0,442.42,2023-04-03,Sur,Distribuidor,12.4,208.45
4968,3492,A,11,219.84,2023-08-16,Norte,Online,12.8,90.9
4969,5525,B,5,306.44,2023-08-06,Este,Distribuidor,10.9,158.07
4970,1325,A,12,67.09,2024-01-01,Sur,Mayorista,5.2,28.62
4971,6808,B,5,492.32,2023-02-04,Centro,Online,12.5,322.03
4972,4400,D,11,404.55,2023-01-20,Sur,Mayorista,1.5,212.31
4973,7736,B,6,395.06,2023-11-14,Norte,Mayorista,9.8,224.83
4974,6792,A,13,15.75,2023-12-14,Este,Tienda,4.1,7.0
4975,8405,E,6,242.28,2023-01-21,Norte,Online,11.1,78.4
4976,9907,E,1,57.72,2023-08-02,Este,Distribuidor,5.6,21.5
4977,9222,E,2,145.23,2023-03-28,Oeste,Mayorista,11.6,83.57
4978,3558,A,14,462.66,2023-06-04,Norte,Distribuidor,4.6,256.13
4979,5989,E,18,233.19,2024-02-02,Oeste,Mayorista,6.9,154.66
4980,7113,A,2,461.91,2023-08-24,Oeste,Tienda,4.1,141.34
4981,2752,C,19,423.57,2023-11-25,Norte,Mayorista,8.8,215.94
4982,6359,D,3,40.41,2023-03-28,Este,Distribuidor,10.2,24.83
4983,9032,A,19,473.77,2023-05-11,Oeste,Mayorista,3.6,194.1
4984,6218,B,19,45.32,2023-05-09,Norte,Tienda,1.4,16.13
4985,2533,C,18,291.41,2023-07-03,Este,Tienda,12.0,107.9
4986,7811,A,7,494.42,2023-12-08,Sur,Online,4.3,198.41
4987,2704,C,15,51.13,2023-07-09,Oeste,Tienda,2.2,23.81
4988,7738,A,9,423.93,2023-07-25,Sur,Tienda,10.8,232.06
4989,10294,E,14,105.36,2023-07-14,Este,Distribuidor,1.4,67.34
4990,4136,D,13,128.66,2024-01-29,Norte,Tienda,14.4,81.83
4991,6394,A,0,228.22,2023-01-16,Norte,Online,3.0,85.93
4992,10059,D,11,12.0,2023-06-22,Norte,Tienda,10.7,6.71
4993,1313,B,20,294.61,2023-11-08,Norte,Tienda,10.1,124.49
4994,379,B,12,161.88,2023-07-29,Centro,Mayorista,8.9,55.13
4995,8010,E,19,167.18,2023-10-18,Este,Mayorista,13.7,78.12
4996,10498,C,18,473.43,2023-02-17,Este,Distribuidor,14.9,161.85
4997,6034,B,1,418.66,2023-06-24,Oeste,Tienda,6.1,236.6
4998,4378,B,2,275.84,2023-10-22,Sur,Mayorista,13.4,168.7
4999,8499,D,15,243.0,2023-06-14,Norte,Tienda,11.1,76.28
5000,690,B,15,400.18,2023-03-02,Norte,Distribuidor,10.0,146.32
5001,7875,D,14,247.01,2023-05-03,Centro,Tienda,7.0,81.25
5002,4740,A,8,340.94,2023-01-18,Oeste,Online,7.6,197.34
5003,8174,B,5,316.25,2023-02-13,Oeste,Distribuidor,1.2,206.46
5004,1614,E,20,136.14,2023-09-21,Sur,Mayorista,13.1,70.31
5005,5356,C,13,400.53,2023-03-09,Oeste,Mayorista,12.6,218.93
5006,6990,E,11,308.32,2023-02-25,Este,Tienda,10.0,139.41
5007,4014,E,9,55.34,2024-01-31,Centro,Distribuidor,10.4,36.93
5008,9367,C,3,168.23,2023-07-15,Sur,Online,14.0,99.7
5009,1892,B,20,388.15,2023-09-10,Norte,Online,2.2,188.98
5010,6970,D,4,187.99,2023-09-15,Este,Online,0.2,131.06
5011,4844,A,9,364.02,2023-02-18,Este,Online,6.0,206.12
5012,4183,E,13,366.71,2023-01-07,Sur,Mayorista,9.5,168.72
5013,4573,B,1,315.52,2023-10-22,Centro,Distribuidor,1.1,158.55
5014,3722,C,19,128.57,2023-08-13,Sur,Online,12.2,47.06
5015,4209,D,1,264.85,2023-11-26,Norte,Distribuidor,3.4,111.64
5016,9306,A,10,36.27,2023-07-19,Centro,Distribuidor,2.3,24.18
5017,2449,A,18,154.48,2023-11-21,Centro,Tienda,5.3,87.8
5018,3073,B,17,79.87,2023-12-17,Norte,Tienda,4.8,51.63
5019,4242,D,18,465.61,2023-10-07,Centro,Mayorista,5.4,314.77
5020,9627,B,14,312.37,2024-01-18,Oeste,Tienda,7.3,158.42
5021,344,C,14,404.84,2023-03-11,Centro,Mayorista,1.0,243.1
5022,2111,A,19,490.67,2023-10-16,Oeste,Tienda,3.6,294.09
5023,3471,E,8,278.14,2023-06-13,Centro,Online,10.2,193.36
5024,4216,C,17,123.43,2023-11-07,Oeste,Online,11.0,82.48
5025,7632,C,6,290.89,2023-07-02,Norte,Mayorista,12.4,115.84
5026,6335,D,15,42.79,2023-05-16,Este,Distribuidor,8.0,21.04
5027,10164,E,12,431.22,2023-07-11,Oeste,Distribuidor,7.0,250.1
5028,6480,C,7,372.74,2023-01-18,Este,Online,11.3,203.1
5029,578,A,14,307.04,2024-01-14,Este,Distribuidor,11.9,117.7
5030,2491,E,11,234.08,2024-01-21,Este,Distribuidor,1.3,132.27
5031,5525,C,20,438.6,2023-12-06,Norte,Tienda,0.7,232.58
5032,6458,C,20,358.76,2023-08-16,Centro,Tienda,14.5,172.82
5033,3140,C,14,237.32,2023-04-13,Este,Distribuidor,5.2,156.89
5034,347,E,18,376.03,2023-01-27,Centro,Distribuidor,4.9,163.7
5035,548,D,2,146.68,2023-09-20,Este,Tienda,13.3,69.44
5036,5719,A,4,248.5,2023-09-25,Centro,Distribuidor,13.1,84.97
5037,8307,A,13,272.34,2023-08-10,Este,Mayorista,10.1,146.91
5038,3680,B,17,445.27,2023-02-06,Oeste,Tienda,1.8,288.39
5039,9805,E,16,290.66,2024-01-25,Sur,Mayorista,2.0,164.48
5040,8724,E,1,371.12,2023-05-07,Norte,Tienda,11.3,182.33
5041,5889,A,15,124.34,2023-05-26,Sur,Online,7.1,66.87
5042,753,B,13,366.76,2023-07-20,Este,Mayorista,3.3,229.54
5043,2120,E,14,495.31,2023-09-25,Este,Mayorista,7.3,282.49
5044,9616,B,12,68.72,2023-09-06,Oeste,Distribuidor,3.1,39.24
5045,3306,B,1,460.47,2023-02-22,Oeste,Mayorista,0.6,280.65
5046,6090,D,2,175.87,2023-04-23,Centro,Online,9.6,105.79
5047,5141,D,2,420.81,2023-12-02,Oeste,Tienda,7.6,218.89
5048,7482,C,8,129.54,2024-01-02,Sur,Online,1.8,65.6
5049,1989,D,1,38.03,2023-05-05,Norte,Tienda,10.6,21.63
5050,7243,E,13,178.33,2023-04-23,Sur,Distribuidor,12.3,87.76
5051,4386,E,13,482.08,2023-10-14,Oeste,Distribuidor,3.2,201.64
5052,6474,B,14,170.28,2023-03-09,Sur,Tienda,2.9,102.47
5053,5418,E,7,469.16,2023-10-11,Oeste,Tienda,5.4,220.73
5054,7058,A,5,259.6,2023-04-14,Este,Distribuidor,13.6,178.15
5055,2866,B,7,402.25,2023-02-15,Sur,Online,6.6,208.97
5056,8395,E,0,440.39,2023-10-15,Centro,Distribuidor,13.7,142.92
5057,5036,A,16,141.51,2024-01-07,Oeste,Distribuidor,2.9,70.81
5058,3707,B,11,416.66,2023-07-20,Este,Online,4.7,192.48
5059,5198,B,16,354.84,2023-10-06,Centro,Tienda,5.2,151.8
5060,6529,D,13,378.86,2023-09-07,Oeste,Mayorista,6.1,117.24
5061,113,B,18,10.56,2023-01-15,Sur,Distribuidor,4.6,6.42
5062,719,D,0,369.63,2023-11-25,Sur,Online,4.0,151.41
5063,9017,B,1,350.89,2023-02-21,Sur,Online,7.8,171.75
5064,7661,C,17,139.42,2023-03-29,Centro,Mayorista,1.3,76.8
5065,5949,C,12,217.11,2023-10-03,Centro,Mayorista,6.2,125.2
5066,8940,C,10,45.96,2023-08-11,Sur,Distribuidor,7.7,14.9
